""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"8084360"	-0.0230966666666662	-1.01613822626958	8.80666484848485	-0.626413425636325	0.535143868159045	0.894009996153489
"8167356"	0.0471305555555555	1.03320788279022	5.63941575757576	0.626379974846016	0.535165547746984	0.894009996153489
"7895375"	0.0555557777777789	1.03925938611177	8.08957484848485	0.626298227114797	0.535218530715693	0.894040663124554
"7893974"	-0.119502777777778	-1.08636038586703	3.58649333333333	-0.626226979809141	0.535264710318527	0.894040663124554
"8060286"	0.0264049999999998	1.01847106952929	7.32618727272727	0.626185946598212	0.535291307326519	0.894040663124554
"8077262"	0.0264049999999998	1.01847106952929	7.32618727272727	0.626185946598212	0.535291307326519	0.894040663124554
"8097478"	0.0594802222222231	1.04209024631912	4.18131424242424	0.626105308367425	0.53534357763972	0.894083117052202
"7901746"	0.0347212222222234	1.02435886291517	8.63198848484848	0.625959651882426	0.535438000083306	0.894121052296791
"7895653"	-0.0799377777777777	-1.05697245324648	3.74013909090909	-0.625924765459148	0.535460616657574	0.894121052296791
"8069880"	-0.0311470000000009	-1.0218241937703	9.76692727272727	-0.625898258089969	0.53547780149758	0.894121052296791
"8076655"	-0.0365339999999994	-1.02564680115502	6.9249103030303	-0.625869627076925	0.535496363430767	0.894121052296791
"7979307"	0.0707904444444453	1.05029197503565	4.65678636363636	0.625863159739555	0.535500556353504	0.894121052296791
"8074972"	-0.0369746666666667	-1.02596012959756	5.49759666666667	-0.625747871994387	0.535575302932627	0.894201015982935
"8165676"	-0.0365588888888889	-1.02566449542078	13.7263878787879	-0.625575394686379	0.535687138493386	0.894212845650248
"7905742"	-0.0487596666666666	-1.03437525434431	4.23739151515151	-0.625537276099431	0.535711856523295	0.894212845650248
"7932214"	-0.0876161111111112	-1.06261288447884	9.54107060606061	-0.625520617787758	0.535722658807854	0.894212845650248
"7959294"	0.033201333333333	1.0232802622481	7.91427151515152	0.625486997508805	0.535744460634917	0.894212845650248
"8004532"	-0.0562053333333318	-1.03972740511754	5.66423878787879	-0.625478191950733	0.535750170874443	0.894212845650248
"7894772"	-0.0355643333333336	-1.02495767328178	8.06918606060606	-0.625448232166514	0.535769599473138	0.894212845650248
"8005634"	0.0773547777777774	1.05508174371369	3.75217515151515	0.62544703191126	0.535770377833512	0.894212845650248
"8046861"	-0.0637207777777778	-1.04515779859778	9.85140545454546	-0.625370318174823	0.535820127595048	0.894251054510165
"8037608"	-0.0236673333333338	-1.01654024533799	7.64932878787879	-0.625310047225128	0.535859215719032	0.894268686233694
"8010848"	-0.020841777777777	-1.01455127333514	9.16566757575758	-0.625226887718241	0.535913150449321	0.894268686233694
"8109819"	-0.0483531111111111	-1.03408380553052	8.95893909090909	-0.625185028995045	0.535940299825254	0.894268686233694
"8094936"	-0.0434153333333331	-1.03055059317022	6.15412242424242	-0.625118741221018	0.535983295250232	0.894268686233694
"8180316"	0.0933644444444448	1.06685524898154	8.38829060606061	0.625092985903637	0.536000001094474	0.894268686233694
