""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"7913814"	-0.210952102245243	-1.15745178872867	5.41018700979794	-3.02093610981319	0.00736207252486532	0.0756822873913062
"8088958"	-0.316499725662706	-1.24530551388447	5.57321752691845	-3.02047048775687	0.00736953233015135	0.0757355919743979
"7985587"	0.287752299517146	1.22073690282701	5.32306782090374	3.02017270964048	0.00737430693190084	0.0757612767391245
"7942647"	0.355580460006239	1.2795002772649	5.82401685410829	3.01975054793882	0.00738108106439006	0.0758074818633547
"8034448"	-0.284399707010206	-1.21790339910917	6.67865981847765	-3.01949797712161	0.00738513678215914	0.0758257475903648
"7896528"	-0.529774422434692	-1.44370344263632	10.0112941486457	-3.01902290058874	0.00739277130911658	0.0758626196826315
"7978056"	0.368123142539959	1.29067265228172	4.84230419806665	3.01899097033628	0.00739328470643419	0.0758626196826315
"7998762"	-0.257804100343971	-1.19565743066539	6.79358745604718	-3.01756678730109	0.00741621900683766	0.0760745053206019
"8127822"	0.407634376510064	1.32650891965689	5.7053965309077	3.01716902667483	0.00742263667787126	0.0761168874231842
"8126891"	-0.188861070585138	-1.13986350022609	2.797540817379	-3.01644155980671	0.00743438795990168	0.0761754465297446
"8149534"	-0.310472802069489	-1.24011404528897	8.85280932991322	-3.01637154075978	0.00743551997994121	0.0761754465297446
"8166593"	-0.39497360224816	-1.31491870022419	7.64228615490748	-3.01632658518457	0.00743624687921325	0.0761754465297446
"8159977"	0.201265919273223	1.14970674382597	2.48061224581103	3.01613116033608	0.00743940756087997	0.0761754465297446
"8160803"	0.187076642455203	1.13845450729687	2.38201929394385	3.01607303298235	0.00744034792892006	0.0761754465297446
"7911213"	-0.247866605994453	-1.18744986738912	2.94893576361779	-3.01594497650826	0.00744241999821585	0.0761754465297446
"7991542"	0.352679273513706	1.27692985252091	3.87851677991086	3.01548941477414	0.00744979594477375	0.0761754465297446
"7955535"	0.276099715900189	1.21091677695582	6.9396777974436	3.01541454387562	0.00745100885014015	0.0761754465297446
"8085665"	0.435066455777344	1.35197310838919	6.4688556916234	3.01535648238485	0.00745194957591502	0.0761754465297446
"7893534"	-0.255008699346597	-1.19334293878151	8.03981325380934	-3.01531065678671	0.00745269213440114	0.0761754465297446
"8074577"	0.316546789688849	1.24534613927348	8.49062767522684	3.01525178474941	0.00745364620304486	0.0761754465297446
"7969665"	0.421131590890724	1.33897738201941	7.07358071856041	3.01511889469196	0.00745580022946324	0.0761754465297446
"7974473"	0.30536340696598	1.23572987150142	7.94977042893115	3.01476452402196	0.00746154721174492	0.0762107783771382
"8142343"	0.479479134076608	1.39424020352501	5.86535508950219	3.01307132996378	0.007489065939058	0.0764683926932886
"8170507"	0.358361821548194	1.28196939611256	5.83743435998623	3.01210408535706	0.00750483036225972	0.076605866515071
"7996051"	-0.21054815370909	-1.15712775246845	7.46862361012545	-3.01172521513249	0.00751101407861463	0.0766454905840121
"8014063"	-0.944316328900289	-1.92427678478749	6.92363425609835	-3.01049668132044	0.00753109961610819	0.076826906837486
"8154100"	-0.293303020830677	-1.22544269445062	6.58464222884558	-3.01024763316855	0.00753517770903924	0.0768326211677732
"8052620"	0.287828390723302	1.22080128912508	3.61758518644389	3.0101806587888	0.00753627476150846	0.0768326211677732
"8059708"	0.817036457883008	1.76178326915056	6.22729890273393	3.0098960807208	0.00754093793237276	0.0768566300380214
